AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS;ACCOUNT_OU_UID;ACCOUNT_OU_NAME 
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-ca-central-1-sg-05880d724a8e83ab6;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-05880d724a8e83ab6) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:ca-central-1:012092091624:security-group/sg-05880d724a8e83ab6;sg-05880d724a8e83ab6;default;;aws;ca-central-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-eu-central-1-sg-03a2c5dfa97196af6;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-03a2c5dfa97196af6) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-central-1:012092091624:security-group/sg-03a2c5dfa97196af6;sg-03a2c5dfa97196af6;default;;aws;eu-central-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-eu-north-1-sg-0a1081363400073f9;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-0a1081363400073f9) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-north-1:012092091624:security-group/sg-0a1081363400073f9;sg-0a1081363400073f9;default;;aws;eu-north-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-eu-west-1-sg-05b80a4e05a9cba5b;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-05b80a4e05a9cba5b) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-west-1:012092091624:security-group/sg-05b80a4e05a9cba5b;sg-05b80a4e05a9cba5b;default;;aws;eu-west-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-eu-west-2-sg-0e6e8b4f70b57c90e;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-0e6e8b4f70b57c90e) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-west-2:012092091624:security-group/sg-0e6e8b4f70b57c90e;sg-0e6e8b4f70b57c90e;default;;aws;eu-west-2;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-eu-west-3-sg-04734d6bb2965e7e8;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-04734d6bb2965e7e8) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:eu-west-3:012092091624:security-group/sg-04734d6bb2965e7e8;sg-04734d6bb2965e7e8;default;;aws;eu-west-3;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-sa-east-1-sg-08a611ae3e4259b8f;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-08a611ae3e4259b8f) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:sa-east-1:012092091624:security-group/sg-08a611ae3e4259b8f;sg-08a611ae3e4259b8f;default;;aws;sa-east-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-us-east-1-sg-0f44816d33b42c0b9;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-0f44816d33b42c0b9) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-1:012092091624:security-group/sg-0f44816d33b42c0b9;sg-0f44816d33b42c0b9;default;;aws;us-east-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-us-east-2-sg-072bb599957a28641;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-072bb599957a28641) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-east-2:012092091624:security-group/sg-072bb599957a28641;sg-072bb599957a28641;default;;aws;us-east-2;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
profile: None;2026-09-16 18:14:43.448493;012092091624;;;;;;prowler-aws-ec2_securitygroup_from_launch_wizard-012092091624-us-west-1-sg-01da0eb443013845b;aws;ec2_securitygroup_from_launch_wizard;Security group not created using the EC2 Launch Wizard;Software and Configuration Checks/AWS Security Best Practices/Network Reachability;PASS;Security group default (sg-01da0eb443013845b) was not created using the EC2 Launch Wizard.;False;ec2;;medium;AwsEc2SecurityGroup;arn:aws:ec2:us-west-1:012092091624:security-group/sg-01da0eb443013845b;sg-01da0eb443013845b;default;;aws;us-west-1;**EC2 security groups** whose names include `launch-wizard` are identified as created by the **EC2 Launch Wizard**, distinguishing auto-generated groups from curated, baseline-controlled groups.;"Wizard-generated groups often include **overly permissive rules** (e.g., `0.0.0.0/0` to admin ports), expanding exposure. Attackers can run **port scans** and **brute-force** to gain entry, then **lateral movement** and **data exfiltration**, impacting **confidentiality** and **integrity**; broad egress aids command-and-control.";;Replace or harden these groups. Apply **least privilege**: restrict inbound to required sources, avoid public admin ports, and minimize egress. Use approved baseline security groups, enforce change control with IaC and guardrails, prefer private administration (bastion or Session Manager), and remove unused rules.;https://hub.prowler.com/check/ec2_securitygroup_from_launch_wizard;"```yaml
# CloudFormation: create a security group not named by Launch Wizard
Resources:
  <example_resource_name>:
    Type: AWS::EC2::SecurityGroup
    Properties:
      GroupDescription: SG not created by Launch Wizard
      VpcId: <example_resource_id>
      GroupName: <example_resource_name>  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
```";"```hcl
# Create a security group not named by Launch Wizard
resource ""aws_security_group"" ""<example_resource_name>"" {
  name   = ""<example_resource_name>""  # Critical: name does NOT contain ""launch-wizard"" to avoid FAIL
  vpc_id = ""<example_resource_id>""
}
```";aws ec2 delete-security-group --group-id <SECURITY_GROUP_ID>;"1. In the AWS console, go to EC2 > Network & Security > Security Groups
2. In the search box, filter by Name contains ""launch-wizard""
3. For each matching group, open the References tab and remove it from any ENIs/instances by replacing it with a different security group
4. Select the launch-wizard security group and choose Actions > Delete security group > Delete
5. Verify no security groups remain with names containing ""launch-wizard""";AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | ENS-RD2022: mp.com.1.aws.sg.1 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | KISA-ISMS-P-2023: 2.10.2 | KISA-ISMS-P-2023-korean: 2.10.2;;;;;5.42.0;https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/EC2/security-group-prefixed-with-launch-wizard.html | https://docs.aws.amazon.com/eks/latest/userguide/sec-group-reqs.html;;
